event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,study-timezone,study-local-timestamp
2284496986,true,2013-03-30 15:56:00.000,122.2527985,-17.87343322,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-03-30 23:56:00.000
2284496987,true,2013-03-31 03:53:00.000,122.2232566,-17.89010552,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-03-31 11:53:00.000
2284496988,true,2013-03-31 15:50:00.000,122.2610646,-17.87978949,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-03-31 23:50:00.000
2284496989,true,2013-04-01 03:51:00.000,121.7540435,-15.67607715,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-01 11:51:00.000
2284496990,true,2013-04-01 15:54:00.000,122.3679728,-9.867660149,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-01 23:54:00.000
2284496991,true,2013-04-02 03:56:00.000,121.5513587,-6.378951857,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-02 11:56:00.000
2284496992,true,2013-04-02 16:10:00.000,118.7485517,-3.901208444,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-03 00:10:00.000
2284496993,true,2013-04-03 04:12:00.000,118.1166928,-2.270903466,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-03 12:12:00.000
2284496994,true,2013-04-03 16:12:00.000,118.0714952,-0.569540878,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-04 00:12:00.000
2284496995,true,2013-04-04 04:12:00.000,118.2814236,1.680505489,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-04 12:12:00.000
2284496996,true,2013-04-04 16:11:00.000,117.8497992,4.241321048,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-05 00:11:00.000
2284496997,true,2013-04-05 04:19:00.000,116.7850618,6.227413453,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-05 12:19:00.000
2284496998,true,2013-04-05 16:16:00.000,117.0317286,7.762991757,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-06 00:16:00.000
2284496999,true,2013-04-06 04:02:00.000,119.929937,9.24049677,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-06 12:02:00.000
2284497000,true,2013-04-06 15:50:00.000,121.9276085,11.28090393,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-06 23:50:00.000
2284497001,true,2013-04-07 03:59:00.000,121.2242648,13.14968704,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-07 11:59:00.000
2284497002,true,2013-04-07 15:58:00.000,120.9704768,14.67309304,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-07 23:58:00.000
2284497003,true,2013-04-08 03:59:00.000,120.9765725,16.03084918,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-08 11:59:00.000
2284497004,true,2013-04-08 15:59:00.000,120.8393245,17.36947452,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-08 23:59:00.000
2284497005,true,2013-04-09 03:56:00.000,121.4270485,18.60062003,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-09 11:56:00.000
2284497006,true,2013-04-09 15:55:00.000,121.3442263,20.18268434,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-09 23:55:00.000
2284497007,true,2013-04-10 04:00:00.000,120.7859597,21.73763014,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-10 12:00:00.000
2284497008,true,2013-04-10 16:00:00.000,120.4907195,22.74828173,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-11 00:00:00.000
2284497009,true,2013-04-11 03:59:00.000,120.7310408,22.87231618,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-11 11:59:00.000
2284497010,true,2013-04-11 16:01:00.000,120.4416905,23.01245103,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-12 00:01:00.000
2284497011,true,2013-04-12 04:00:00.000,120.7409723,23.34790336,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-12 12:00:00.000
2284497012,true,2013-04-12 15:58:00.000,120.7847047,24.11051152,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-12 23:58:00.000
2284497013,true,2013-04-13 04:02:00.000,120.4469967,24.75536412,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-13 12:02:00.000
2284497014,true,2013-04-13 16:01:00.000,120.2664897,25.54496644,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-14 00:01:00.000
2284497015,true,2013-04-14 04:04:00.000,120.3184355,26.76062822,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-14 12:04:00.000
2284497016,true,2013-04-14 16:00:00.000,120.4036109,27.78031983,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-15 00:00:00.000
2284497017,true,2013-04-15 04:00:00.000,120.8038685,29.77641937,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-15 12:00:00.000
2284497018,true,2013-04-15 15:52:00.000,121.4845006,31.28798709,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-15 23:52:00.000
2284497019,true,2013-04-16 03:47:00.000,122.4871363,33.06930623,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-16 11:47:00.000
2284497020,true,2013-04-16 15:43:00.000,123.1559712,34.72538426,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-16 23:43:00.000
2284497021,true,2013-04-17 03:52:00.000,122.4573251,36.40538565,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-17 11:52:00.000
2284497022,true,2013-04-17 15:43:00.000,123.553142,37.73958776,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-17 23:43:00.000
2284497023,true,2013-04-18 03:43:00.000,124.2550288,38.04887342,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-18 11:43:00.000
2284497024,true,2013-04-18 15:43:00.000,123.9324303,38.31336706,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-18 23:43:00.000
2284497025,true,2013-04-19 03:45:00.000,123.4692428,38.40507623,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-19 11:45:00.000
2284497026,true,2013-04-19 15:45:00.000,122.9004224,38.95140278,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-19 23:45:00.000
2284497027,true,2013-04-20 03:53:00.000,122.0464881,39.51357747,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-20 11:53:00.000
2284497028,true,2013-04-20 15:50:00.000,121.9844591,39.75864061,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-20 23:50:00.000
2284497029,true,2013-04-21 03:49:00.000,122.0806251,39.45921964,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-21 11:49:00.000
2284497030,true,2013-04-21 15:52:00.000,121.7095588,39.26629253,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-21 23:52:00.000
2284497031,true,2013-04-22 03:50:00.000,121.8416075,39.0458167,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-22 11:50:00.000
2284497032,true,2013-04-22 15:53:00.000,121.4023742,38.72359578,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-22 23:53:00.000
2284497033,true,2013-04-23 03:49:00.000,122.2318226,38.61649075,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-23 11:49:00.000
2284497034,true,2013-04-23 15:43:00.000,123.4238197,38.618592,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-23 23:43:00.000
2284497035,true,2013-04-24 03:45:00.000,122.8693178,38.51030343,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-24 11:45:00.000
2284497036,true,2013-04-24 15:48:00.000,122.3081394,38.56897605,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-24 23:48:00.000
2284497037,true,2013-04-25 03:44:00.000,123.1353467,38.34561317,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-25 11:44:00.000
2284497038,true,2013-04-25 15:42:00.000,123.3832059,38.55753317,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-25 23:42:00.000
2284497039,true,2013-04-26 03:46:00.000,122.8674738,38.69155263,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-26 11:46:00.000
2284497040,true,2013-04-26 15:45:00.000,122.6846164,39.02365422,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-26 23:45:00.000
2284497041,true,2013-04-27 03:52:00.000,122.0199243,39.06668792,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-27 11:52:00.000
2284497042,true,2013-04-27 15:53:00.000,121.3973041,39.13978186,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-27 23:53:00.000
2284497043,true,2013-04-28 03:42:00.000,122.9469031,38.66395182,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-28 11:42:00.000
2284497044,true,2013-04-28 15:39:00.000,123.6455932,38.69464254,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-28 23:39:00.000
2284497045,true,2013-04-29 03:51:00.000,122.0322402,39.10493585,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-29 11:51:00.000
2284497046,true,2013-04-29 15:49:00.000,122.0107743,39.65806908,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-29 23:49:00.000
2284497047,true,2013-04-30 03:47:00.000,122.176562,39.35820599,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-30 11:47:00.000
2284497048,true,2013-04-30 15:49:00.000,121.8802041,39.16885807,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-04-30 23:49:00.000
2284497049,true,2013-05-01 03:47:00.000,122.2557868,39.11200647,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-01 11:47:00.000
2284497050,true,2013-05-01 15:45:00.000,122.7351016,38.84757168,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-01 23:45:00.000
2284497051,true,2013-05-02 03:38:00.000,124.2755243,38.27033463,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-02 11:38:00.000
2284497052,true,2013-05-02 15:37:00.000,124.6756201,38.23335308,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-02 23:37:00.000
2284497053,true,2013-05-03 03:48:00.000,122.8416642,38.79417556,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-03 11:48:00.000
2284497054,true,2013-05-03 15:45:00.000,122.4680164,39.42428945,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-03 23:45:00.000
2284497055,true,2013-05-04 03:47:00.000,122.416875,39.36964633,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-04 11:47:00.000
2284497056,true,2013-05-04 15:48:00.000,122.0426178,39.43120861,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-04 23:48:00.000
2284497057,true,2013-05-05 03:47:00.000,122.04822,39.16428367,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-05 11:47:00.000
2284497058,true,2013-05-05 15:50:00.000,121.4919103,39.16184022,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-05 23:50:00.000
2284497059,true,2013-05-06 03:50:00.000,121.3982722,38.90638681,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-06 11:50:00.000
2284497060,true,2013-05-06 15:50:00.000,121.3559975,38.93775392,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-06 23:50:00.000
2284497061,true,2013-05-07 03:50:00.000,121.6999895,38.95378458,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-07 11:50:00.000
2284497062,true,2013-05-07 15:45:00.000,122.0942386,39.1259085,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-07 23:45:00.000
2284497063,true,2013-05-08 03:45:00.000,122.321868,39.05316247,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-08 11:45:00.000
2284497064,true,2013-05-08 15:49:00.000,121.8048129,38.79264973,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-08 23:49:00.000
2284497065,true,2013-05-09 03:45:00.000,122.5853141,38.5469762,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-09 11:45:00.000
2284497066,true,2013-05-09 15:42:00.000,123.1571888,38.61107055,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-09 23:42:00.000
2284497067,true,2013-05-10 03:48:00.000,122.3993909,38.84320416,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-10 11:48:00.000
2284497068,true,2013-05-10 15:45:00.000,122.3578112,39.39200696,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-10 23:45:00.000
2284497069,true,2013-05-11 03:45:00.000,122.6507269,39.43224524,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-11 11:45:00.000
2284497070,true,2013-05-11 15:46:00.000,122.3415497,39.25197438,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-11 23:46:00.000
2284497071,true,2013-05-12 03:48:00.000,122.2912104,39.22092939,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-12 11:48:00.000
2284497072,true,2013-05-12 15:48:00.000,122.1178269,39.30311205,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-12 23:48:00.000
2284497073,true,2013-05-13 03:47:00.000,122.1684339,38.99809772,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-13 11:47:00.000
2284497074,true,2013-05-13 15:49:00.000,121.7368141,38.89026247,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-13 23:49:00.000
2284497075,true,2013-05-14 03:49:00.000,121.9468616,38.81414277,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-14 11:49:00.000
2284497076,true,2013-05-14 15:44:00.000,122.4697668,39.06111816,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-14 23:44:00.000
2284497077,true,2013-05-15 03:44:00.000,122.8221089,39.02082053,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-15 11:44:00.000
2284497078,true,2013-05-15 15:41:00.000,123.3799299,39.15742622,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-15 23:41:00.000
2284497079,true,2013-05-16 03:41:00.000,123.3949319,38.9561274,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-16 11:41:00.000
2284497080,true,2013-05-16 15:46:00.000,122.4108805,38.92151946,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-16 23:46:00.000
2284497081,true,2013-05-17 03:46:00.000,122.2854086,38.6483811,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-17 11:46:00.000
2284497082,true,2013-05-17 15:47:00.000,121.9599034,38.58803383,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-17 23:47:00.000
2284497083,true,2013-05-18 03:51:00.000,121.5733839,38.98341777,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-18 11:51:00.000
2284497084,true,2013-05-18 15:51:00.000,121.3773935,39.07760669,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-18 23:51:00.000
2284497085,true,2013-05-19 03:51:00.000,121.8455409,39.21187071,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-19 11:51:00.000
2284497086,true,2013-05-19 15:43:00.000,122.9150025,39.67804377,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-19 23:43:00.000
2284497087,true,2013-05-20 03:43:00.000,123.024899,39.66350396,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-20 11:43:00.000
2284497088,true,2013-05-20 15:44:00.000,122.6604966,39.66438418,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-20 23:44:00.000
2284497089,true,2013-05-21 03:49:00.000,122.5191683,40.20293491,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-21 11:49:00.000
2284497090,true,2013-05-21 15:43:00.000,122.9119287,41.14474489,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-21 23:43:00.000
2284497091,true,2013-05-22 03:43:00.000,125.3080699,43.32549816,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-22 11:43:00.000
2284497092,true,2013-05-22 15:24:00.000,126.8893461,47.26729444,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-22 23:24:00.000
2284497093,true,2013-05-23 07:05:00.000,130.2282892,58.90618727,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-23 15:05:00.000
2284497094,true,2013-05-24 01:05:00.000,130.9572694,67.84899711,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-24 09:05:00.000
2284497095,true,2013-05-24 13:05:00.000,130.9428638,67.84930402,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-24 21:05:00.000
2284497096,true,2013-05-25 01:05:00.000,130.8941266,67.8646767,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-25 09:05:00.000
2284497097,true,2013-05-25 13:05:00.000,130.8256003,67.85189161,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-25 21:05:00.000
2284497098,true,2013-05-26 01:05:00.000,130.9078192,67.82939406,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-26 09:05:00.000
2284497099,true,2013-05-26 13:05:00.000,130.8906135,67.91754622,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-26 21:05:00.000
2284497100,true,2013-05-27 01:05:00.000,130.9780639,67.8771351,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-27 09:05:00.000
2284497101,true,2013-05-27 13:05:00.000,130.8817698,67.9141718,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-27 21:05:00.000
2284497102,true,2013-05-28 01:05:00.000,131.0204327,67.80955356,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-28 09:05:00.000
2284497103,true,2013-05-28 13:05:00.000,131.0149005,67.76798696,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-28 21:05:00.000
2284497104,true,2013-05-29 01:05:00.000,130.8336647,67.82948965,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-29 09:05:00.000
2284497105,true,2013-05-29 13:05:00.000,130.9420318,67.85826977,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-29 21:05:00.000
2284497106,true,2013-05-30 01:05:00.000,130.8837842,67.84385863,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-30 09:05:00.000
2284497107,true,2013-05-30 13:05:00.000,131.0005013,67.82674643,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-30 21:05:00.000
2284497108,true,2013-05-31 01:05:00.000,130.8641745,67.79636629,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-31 09:05:00.000
2284497109,true,2013-05-31 13:05:00.000,130.9778123,67.89238916,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-05-31 21:05:00.000
2284497110,true,2013-06-01 01:05:00.000,130.8983241,67.81575822,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-06-01 09:05:00.000
2284497111,true,2013-06-01 13:05:00.000,130.840312,67.8245148,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-06-01 21:05:00.000
2284497112,true,2013-06-02 01:05:00.000,130.852553,67.81309944,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-06-02 09:05:00.000
2284497113,true,2013-06-02 13:05:00.000,130.8472431,67.85200344,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-06-02 21:05:00.000
2284497114,true,2013-06-03 01:05:00.000,130.9167879,67.8564285,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-06-03 09:05:00.000
2284497115,true,2013-06-03 13:05:00.000,130.8388138,67.77977212,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-06-03 21:05:00.000
2284497116,true,2013-06-04 01:05:00.000,130.9406155,67.75753022,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-06-04 09:05:00.000
2284497117,true,2013-06-04 13:05:00.000,130.9924017,67.78239088,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-06-04 21:05:00.000
2284497118,true,2013-06-05 01:05:00.000,130.9714671,67.83111787,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-06-05 09:05:00.000
2284497119,true,2013-06-05 13:05:00.000,130.9316952,67.789697,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-06-05 21:05:00.000
2284497120,true,2013-06-06 01:05:00.000,130.9642207,67.85067761,"solar-geolocator","Calidris tenuirostris","D173","JRU","Tracking Great Knots along the EAAF","Australian Western Standard Time",2013-06-06 09:05:00.000
